version=1.0.0;;;;;;;;;;;;;
asin;ean.value;ean#2.value;ean#3.value;ean#4.value;ean#5.value;ean#6.value;ean#7.value;ean#8.value;ean#9.value;ean#10.value;ean#11.value;ean#12.value;ean#13.value
B06WLLZ6SG;0885022012183;4713213510407;;;;;;;;;;;
B01GV931CW;3700085660621;;;;;;;;;;;;
B07GJFHS6B;4711246874480;;;;;;;;;;;;
B077SBDMBV;8886419332404;;;;;;;;;;;;
B07CMX46L5;4719072558888;;;;;;;;;;;;
B07KDWJS1X;4712900969931;;;;;;;;;;;;
B07F1STF1C;4719072567095;;;;;;;;;;;;
B07B9HP5H6;5060301694037;;;;;;;;;;;;
B009CILPRI;5054629146804;8435910340984;8809481921277;0843591034098;4054318578658;;;;;;;;
B07BGLLS1W;0740617278200;;;;;;;;;;;;
B01LQ23DU4;0606449117646;;;;;;;;;;;;
B07GQ17K3X;4719331303594;;;;;;;;;;;;
B000HFWG3W;4948570111572;5060223135557;;;;;;;;;;;
B003WIRFD2;7406171737418;0021111990981;0740617173741;;;;;;;;;;
B07JRFL7YX;4719072606602;;;;;;;;;;;;
B07K9M44T9;4719072603441;;;;;;;;;;;;
B00B18YVGE;3760230670011;;;;;;;;;;;;
B01AXTBEV6;3700085660010;;;;;;;;;;;;
B075QDFQ45;4713224520013;;;;;;;;;;;;
B007W82ABK;4719512032046;0884102012266;;;;;;;;;;;
B075NFFNPJ;4719072540395;;;;;;;;;;;;
B075GG43RC;4713224520372;;;;;;;;;;;;
B00WGFVQXC;7350041083450;;;;;;;;;;;;
B07P8WCLBH;7340172701248;;;;;;;;;;;;
B06XXW1P96;5060301693610;;;;;;;;;;;;
B07KXMCCVG;4718017106610;;;;;;;;;;;;
B07BGL6493;0740617278194;;;;;;;;;;;;
B07MY6SFGR;4718017199599;;;;;;;;;;;;
B07L55CTT1;0766907992014;;;;;;;;;;;;
B074KC5PKW;3700085660706;;;;;;;;;;;;
B07KB127FD;4719072605896;;;;;;;;;;;;
B01N7GDWE2;0843591096737;;;;;;;;;;;;
B07HR5YVKN;8886419372059;;;;;;;;;;;;
B075MVKS2F;4719512064740;;;;;;;;;;;;
B07MZZZYRS;7340172701477;;;;;;;;;;;;
B079FYLBL7;4719512068939;0884102041440;;;;;;;;;;;
B079M3Z4HV;7350041085928;;;;;;;;;;;;
B01KJENP7G;0884102028182;4719512051658;;;;;;;;;;;
B07H6QTZMM;7340172701194;;;;;;;;;;;;
B07GCDLSXW;4711246874411;;;;;;;;;;;;
B07MM55DZJ;4718017216630;;;;;;;;;;;;
B01MAZ357B;4719072487553;;;;;;;;;;;;
B07JFXVND9;4718017166690;;;;;;;;;;;;
B00DJ6A88G;4719512045176;0884102024221;0163121376239;;;;;;;;;;
B008BUPPYC;4948570111572;;;;;;;;;;;;
B01ARHEY3O;4719692009616;;;;;;;;;;;;
B07BQHQJT3;5032037121743;;;;;;;;;;;;
B01M6ZK74X;4719331339333;;;;;;;;;;;;
B0759WZVJ3;4719331801892;;;;;;;;;;;;
B07BWJF6MV;4719072562816;;;;;;;;;;;;
B07BRM1QZS;4712900974355;;;;;;;;;;;;
B00HLTQYFS;6935364021474;6935364020057;;;;;;;;;;;
B013F970K0;0740617244373;7406172443738;;;;;;;;;;;
B078SDG7BY;4713883382830;;;;;;;;;;;;
B075KNB3NT;4719512063033;;;;;;;;;;;;
B00DN1KXAA;4713435796030;;;;;;;;;;;;
B01GCWQBQQ;7406172584240;0740617258424;;;;;;;;;;;
B06WRS5JJ9;0843591022965;;;;;;;;;;;;
B00LZQJRFC;4719331323271;;;;;;;;;;;;
B00B9DZRUA;4716659393993;;;;;;;;;;;;
B00MYRORDS;4719072362232;;;;;;;;;;;;
B00FZN5YXK;4719072317591;2503121305156;;;;;;;;;;;
B004NWLW8U;5053973919515;6935364050559;0777004581049;;;;;;;;;;
B01842BRR0;4719331343293;;;;;;;;;;;;
B010BNACE4;4719072408367;;;;;;;;;;;;
B0144NRPAQ;4719072409692;;;;;;;;;;;;
B00MLAZG0Q;4977766739177;;;;;;;;;;;;
B004WO8HQ4;5554442228423;0777782115719;5099206027121;;;;;;;;;;
B00615KU3K;4718755031694;;;;;;;;;;;;
B008OAMB2I;6064490830954;0606449083095;0606449083088;4054319099961;;;;;;;;;
B004FA8NKU;0606449074246;;;;;;;;;;;;
B00DMUMO86;4895173602412;0132018212516;0176352246943;;;;;;;;;;
B00A8LPN3U;;;;;;;;;;;;;
B00X9FBX18;4718755056512;;;;;;;;;;;;
B00LJTJ6KG;4948570113194;;;;;;;;;;;;
B00GYIHMS0;0807320224303;5054629630624;0807320184058;0863190002953;0803982962935;0846829809550;5060301691029;;;;;;
B0743K59QL;0745883721610;;;;;;;;;;;;
B00K9R1JAO;4719331816551;;;;;;;;;;;;
B00P6KO3D4;4716659871361;;;;;;;;;;;;
B00GWKPCKK;4716659537762;;;;;;;;;;;;
B075QKLCLP;4719072473396;;;;;;;;;;;;
B00GWKLOS4;4719072314781;;;;;;;;;;;;
B0050DQT6G;4711140877525;;;;;;;;;;;;
B00AX2ONI0;4895106265509;;;;;;;;;;;;
B00DTPT1MQ;4711605910125;;;;;;;;;;;;
B00YP93O6O;0843591059145;;;;;;;;;;;;
B0199WQ7ZQ;4719072438913;;;;;;;;;;;;
B01AO0NI0Y;4713392402241;;;;;;;;;;;;
B005OQVJ46;4719331332136;;;;;;;;;;;;
B072LVCF78;4713883231084;;;;;;;;;;;;
B005FPCXKK;4719072232436;;;;;;;;;;;;
B004DDNL74;4719072201449;;;;;;;;;;;;
B0050MUTOK;4719072224318;;;;;;;;;;;;
B00H2ZAYR0;4719072321017;;;;;;;;;;;;
B0062CHMZG;0740617193954;;;;;;;;;;;;
B001OBU4OQ;4948570110018;;;;;;;;;;;;
B003UPJXI2;4050196393109;5099206022997;;;;;;;;;;;
B009WQK2AQ;4719331331177;;;;;;;;;;;;
B005LB8VMC;4960999689005;;;;;;;;;;;;
B00HF2U0TW;4719072323431;;;;;;;;;;;;
B0095GTZTW;4895173600487;;;;;;;;;;;;
B00R7QOD8U;4716659888925;;;;;;;;;;;;
B00N9SCE36;4719331833251;;;;;;;;;;;;
B00TZLVA36;4719072383350;;;;;;;;;;;;
B015ZE51AE;4713392223150;;;;;;;;;;;;
B00K8HNGYW;4719331818227;;;;;;;;;;;;
B00BBU5K0I;4719072281281;;;;;;;;;;;;
B00BCXTJLU;4716659290384;;;;;;;;;;;;
B00I02VTUA;4716659654209;;;;;;;;;;;;
B01GEV3A1O;4713392569739;;;;;;;;;;;;
B000RAGOQM;5051749692860;5054484079828;5099206003866;5054533079823;5051964074984;;;;;;;;
B008OHXKSU;5053086049093;5054629555446;0012304980766;0885370359244;;;;;;;;;
B06XTBYYLW;0843591023184;;;;;;;;;;;;
B01DNSLVRQ;4712900339390;;;;;;;;;;;;
B00CE5G2FQ;4719072282493;;;;;;;;;;;;
B00FK979T6;4713147007295;;;;;;;;;;;;
B00FOQZZ9G;4895106267756;;;;;;;;;;;;
B00DASUGFI;4719331818210;;;;;;;;;;;;
B00JGJ0GM8;4719331314262;;;;;;;;;;;;
B005MZMJNO;4897022327798;;;;;;;;;;;;
B00M0IA63Q;4716659781097;;;;;;;;;;;;
B00FL8FD3A;4895106267787;;;;;;;;;;;;
B009KPIBH0;4719331837143;8183130160034;;;;;;;;;;;
B003NWWM30;0740617174038;;;;;;;;;;;;
B003KYF3U0;4719543176450;;;;;;;;;;;;
B00F2BGB46;4719072309558;;;;;;;;;;;;
B00DX0V6D4;4719072304676;;;;;;;;;;;;
B00NBTJ8UK;4719512047415;;;;;;;;;;;;
B003A4RY8O;4719543175200;;;;;;;;;;;;
B00BOMSDAC;4712196613990;;;;;;;;;;;;
B004YXDUIS;4719512030059;;;;;;;;;;;;
B0034UAH8I;4719512021408;;;;;;;;;;;;
B002JQNXZC;0844767012674;8447670126746;4716872100712;;;;;;;;;;
B0084LE1XY;4716659216971;0690031969683;;;;;;;;;;;
B00CQGBO2O;4712196896232;;;;;;;;;;;;
B0788V7HQV;4719072543662;;;;;;;;;;;;
B073TDM9NH;0766907896411;;;;;;;;;;;;
B079XWG5HX;4719072554729;;;;;;;;;;;;
B00139ZZP2;0882224593182;;;;;;;;;;;;
B06ZZQQ5Q3;4713392995361;;;;;;;;;;;;
B00G24GSV8;3760230670424;;;;;;;;;;;;
B003NAWWHS;4260070122385;;;;;;;;;;;;
B00GBW25KE;4711605910101;;;;;;;;;;;;
B002IREZAO;0606449064223;;;;;;;;;;;;
B008X1D0T6;4719072270506;;;;;;;;;;;;
B00LGGCGCC;4719072351328;;;;;;;;;;;;
B002OSAWDQ;3760185560054;;;;;;;;;;;;
B00B7NE3FC;8978467382101;4719331546373;5054484367659;4719331542795;8978467406128;5054533367654;;;;;;;
B00MWNE13K;;;;;;;;;;;;;
B00Y0LZ8JS;4719331251253;;;;;;;;;;;;
B00D9ICCO2;4053162350427;0887770963120;5054533997837;;;;;;;;;;
B00N4OBBIE;0660639150059;8435910533966;0843591053396;;;;;;;;;;
B017YPHVGO;0889523003510;4719331343330;;;;;;;;;;;
B0157V5CRW;4719331333263;;;;;;;;;;;;
B00R7QNXEK;4716659888888;;;;;;;;;;;;
B06VVYNKKZ;4713392963148;;;;;;;;;;;;
B008LTBLLY;0649528762115;0649528762344;;;;;;;;;;;
B016POTGJA;0889842000177;;;;;;;;;;;;
B004O9WSXU;4719543179642;;;;;;;;;;;;
B00WT0LJWC;5060301692712;;;;;;;;;;;;
B019GYYCS6;6935364093921;4058829173036;;;;;;;;;;;
B076XPD3N6;4719692018205;;;;;;;;;;;;
B072VL89BZ;4719331801779;;;;;;;;;;;;
B004LRDWQW;5054484332916;0885370249064;0723856160208;8853702490646;5054814657092;5054533332911;;;;;;;
B007IRQWX2;4716659037828;;;;;;;;;;;;
B009GB87KO;4719331835217;;;;;;;;;;;;
B009L3HWIA;4716659309505;;;;;;;;;;;;
B005T3TKGS;4719543181560;;;;;;;;;;;;
B004ZHDCW2;4719543181027;;;;;;;;;;;;
B077JDLMQC;4713883365246;;;;;;;;;;;;
B00GI2EZ7I;4895106268913;;;;;;;;;;;;
B009Z8MFV0;4719331837174;;;;;;;;;;;;
B00ZCBDUWM;0778656067721;7426802125100;;;;;;;;;;;
B00IZIKS9C;4719072332679;;;;;;;;;;;;
B00ESX8KN4;8715946534640;;;;;;;;;;;;
B00L5HDKAO;4719072335588;2510071410441;;;;;;;;;;;
B007SSDUVI;8806085046573;;;;;;;;;;;;
B07CSN961V;4719072566555;;;;;;;;;;;;
B01LRW75AC;0778656073173;;;;;;;;;;;;
B00CUYOW80;4719331816360;;;;;;;;;;;;
B014V0E54G;3700085660362;;;;;;;;;;;;
B008F6N8Z0;4712196155629;;;;;;;;;;;;
B007R67FNA;0740617200799;5053106558512;0778889360033;7406172007992;0132018247259;0809392577271;5052181904788;5053460932096;5053460767735;;;;
B0017915WA;5099206009677;;;;;;;;;;;;
B079JZ9J2B;4719331802752;;;;;;;;;;;;
B005869IUY;0815671010308;;;;;;;;;;;;
B009QZH23S;5054533229037;5054484229032;5054629127872;0115970980532;7426900433442;5060301690299;0168141427749;0815671011176;;;;;
B01DNSLSFQ;4712900339376;;;;;;;;;;;;
B00LFLR7UE;5060301691227;;;;;;;;;;;;
B00OWOZWEO;4716659838746;;;;;;;;;;;;
B06ZYB4C18;0778656074378;;;;;;;;;;;;
B00P2QETFO;4719072371180;;;;;;;;;;;;
B078599BW8;0884102037115;4719512064443;;;;;;;;;;;
B0084IEU60;0740617206043;;;;;;;;;;;;
B00DOJNNLW;4713435794401;;;;;;;;;;;;
B000FJMX4M;5052178341855;0870584006619;5053313959102;0870584007548;5053086270275;5053973483511;5051964418443;0084359100048;5054629044773;;;;
B014R8NLOC;4719331828301;;;;;;;;;;;;
B009FY4XK0;8806085296442;;;;;;;;;;;;
B01AJWRA1A;4713392471629;;;;;;;;;;;;
B00535Q970;0885631642221;;;;;;;;;;;;
B00DRR44FK;4719072300555;;;;;;;;;;;;
B00HYFIZU6;0749698640616;4719072325817;;;;;;;;;;;
B004VA9APQ;4719072219390;;;;;;;;;;;;
B004JM04NI;4719072205027;;;;;;;;;;;;
B00CTFKIEW;0606449096026;;;;;;;;;;;;
B005UKKG1I;0606449079081;;;;;;;;;;;;
B002NW1K9I;0606449065206;;;;;;;;;;;;
B002MUU4ES;4054828111970;0606449064193;5053460664805;;;;;;;;;;
B01LYS13QT;0606449117363;;;;;;;;;;;;
B00JV36I62;4719072344290;;;;;;;;;;;;
B00ESZEGXU;4719072309565;;;;;;;;;;;;
B005ERX97K;4719072228828;;;;;;;;;;;;
B00K7YI9GQ;4719072344047;;;;;;;;;;;;
B00N9SC70G;0803983049796;4719331833213;0801940466273;;;;;;;;;;
B07BHMQ6J6;4711174722969;;;;;;;;;;;;
B005N2UDH0;4719331828233;;;;;;;;;;;;
B00ENYTGGS;8806085821026;;;;;;;;;;;;
B00M6ZM7XU;4719072356422;;;;;;;;;;;;
B00XP9HRMW;4712900032802;;;;;;;;;;;;
B0166C7DRS;4719072421502;;;;;;;;;;;;
B077GQD9Y4;0889842243642;;;;;;;;;;;;
B01MSX6Q7E;4719072491178;;;;;;;;;;;;
B0158XK238;4719072416638;;;;;;;;;;;;
B00CXK57GW;0886227488667;4716659488668;;;;;;;;;;;
B018P9KPYS;4719072421939;;;;;;;;;;;;
B00HM2MXYK;4719072318468;;;;;;;;;;;;
B00D13TYWI;4719072296902;;;;;;;;;;;;
B00N93KE5Q;0808113000425;0804904119901;2100001391287;5054629668788;0809395317089;0804067316544;0014444459775;4719512047781;5052184819744;;;;
B0046Y5Z92;0764104216308;7967907095436;7387809092980;7887117168563;5060301691463;7429501340386;7221444180469;8955620028342;0895562002834;;;;
B0024FAQBM;0884420282440;;;;;;;;;;;;
B016QLMDBA;0889842006131;;;;;;;;;;;;
B0092X9QD8;5060301690077;;;;;;;;;;;;
B00ADHNAR0;5053785682171;0740617212730;5053866001006;4053162868588;5054629173855;7406172127300;;;;;;;
B014QPFD7Y;4712900165074;;;;;;;;;;;;
B0009JR82U;5052276316953;5051964002482;7406170832008;5053106255794;9858592662752;4053162765801;5704327751984;0642872885356;5052733376780;0740617083200;;;
B010CS7NCM;4719072398200;;;;;;;;;;;;
B010NEMDNY;0889233201879;;;;;;;;;;;;
B00OF0Y6M4;4716659864929;;;;;;;;;;;;
B01DOIFV12;4713392510885;;;;;;;;;;;;
B00K4V11XA;4716659702085;;;;;;;;;;;;
B00E5ZA98O;4719072300173;;;;;;;;;;;;
B0157V5VJG;4718755060830;;;;;;;;;;;;
B00KOJCNH0;4055895478393;4948570113255;0012305006526;;;;;;;;;;
B008RJZGG4;5054230534892;5053460636086;8435910201520;0843591020152;5711045535604;;;;;;;;
B078W6V4RX;0843591050319;;;;;;;;;;;;
B005NU49DG;0649528754127;;;;;;;;;;;;
B00J2LIE24;0735858279246;5032037061919;0807030513124;;;;;;;;;;
B0034MJH78;5052217127327;0735858212816;5032037010566;;;;;;;;;;
B01BBZJH60;7350041084136;;;;;;;;;;;;
B015FY4HLS;6081582599117;7734322924210;8809481921512;5283566775598;4712900155525;0889349155523;;;;;;;
B015510Y5E;4719072420741;;;;;;;;;;;;
B071S37KT2;4719331301552;;;;;;;;;;;;
B00QLL01BA;4716659901150;;;;;;;;;;;;
B01B2UWSIS;4719072444150;;;;;;;;;;;;
B07G3B22M6;4718017049580;;;;;;;;;;;;
B01DTMWTZO;4719331261207;;;;;;;;;;;;
B00GJ4EJDK;4719072318659;;;;;;;;;;;;
B00SOXMPJY;0801947357499;2100001441241;7426600145188;4719072363154;;;;;;;;;
B076VMZXW8;4712900794298;;;;;;;;;;;;
B075V6P6FS;4719072520083;;;;;;;;;;;;
B014PKFHZS;4712900133127;;;;;;;;;;;;
B00NM931WA;4056572713493;4719072363826;;;;;;;;;;;
B016W5T5H0;0843591069168;;;;;;;;;;;;
B012EHP7ZE;;;;;;;;;;;;;
B0093LINVK;5554442259908;0042857046121;0675901182959;5032037046114;0735858253079;;;;;;;;
B01N7YDCFI;4719072506209;;;;;;;;;;;;
B01MSBJ5WW;4712900616644;;;;;;;;;;;;
B00KW3MT7W;5054531172830;0809394438471;7406172324792;0803983045712;0013862110268;5054533653672;4056572412754;5054484653677;5054230836613;5054230869215;0740617232479;5425657450452;5695696135676
B001UNJRY6;0882224742016;;;;;;;;;;;;
B01M6YD55M;4712900558883;;;;;;;;;;;;
B01CIEBI88;0730143307949;;;;;;;;;;;;
B00F5R9O46;5052183779322;0998196944287;0872182687252;5054484495116;5054531316487;6081582597991;0168141508912;5283566774478;7734322922995;0132018150801;0172304258491;0818313017284;5054533495111
B00LZRPDNG;4716659812968;;;;;;;;;;;;
B00J3KACCY;0012305002931;4716659712619;;;;;;;;;;;
B0746SS9CH;4712900683035;;;;;;;;;;;;
B075XP5ZX5;4712900800548;;;;;;;;;;;;
B0199WQADK;4719072439316;;;;;;;;;;;;
B016AWBO2E;4712900124262;4712900091281;;;;;;;;;;;
B00TY6A1LY;5054629099445;0740617241044;5425657144146;4056572668090;4053162865594;6907502582543;;;;;;;
B018BAOB5A;4719072437800;;;;;;;;;;;;
B00NHJQ8CA;0843591052078;4056572725311;;;;;;;;;;;
B00D1A5OR0;0818313017246;8183130172464;4719331817275;0086000178062;;;;;;;;;
B077QSTM83;4712900852240;;;;;;;;;;;;
B01MUGT503;4719072506186;;;;;;;;;;;;
B01IPVP8PW;4712900475326;;;;;;;;;;;;
B075DH1BRL;4712900762983;;;;;;;;;;;;
B00ZU46Y6K;4719331323332;7427457648648;5054629778579;0813567021582;;;;;;;;;
B079NKMRG5;0889523012598;4719331802783;;;;;;;;;;;
B00O3IT5AQ;4056572596454;0843591049924;;;;;;;;;;;
B01MUE86MQ;4712900616859;;;;;;;;;;;;
B005Q92KM6;0763615965880;4719512031896;;;;;;;;;;;
B001J6W02K;4718235936525;;;;;;;;;;;;
B002PD61WG;0882224840729;;;;;;;;;;;;
B002L5SAOU;3700085652343;;;;;;;;;;;;
B001EX1FCY;4960999610955;;;;;;;;;;;;
B018ERAL90;5055288431898;;;;;;;;;;;;
B01BIWP2PQ;0730143307710;;;;;;;;;;;;
B002RLC7WO;5053313218407;0606449055863;6064490644148;5054484443797;0843024387180;0606449064414;;;;;;;
B06VSF1BBC;0766907899016;;;;;;;;;;;;
B06ZZJ7VYM;0606449120400;;;;;;;;;;;;
B01LY65EVG;3660619402182;0763649110928;;;;;;;;;;;
B015HQ9SI6;0649528768360;5054629904756;6495287683604;4058154036488;;;;;;;;;
B00A0HZMGA;5054230283417;0843591025096;;;;;;;;;;;
B00DDD8CFG;8238842051528;8809213765391;;;;;;;;;;;
B0087DFLL0;4719512036280;;;;;;;;;;;;
B017GE2M8A;8809213768354;;;;;;;;;;;;
B0791HQG5H;4719072555030;;;;;;;;;;;;
B01CZX6U5I;4719512050224;;;;;;;;;;;;
B002YJXUPC;6935364001056;0671396215257;;;;;;;;;;;
B00JJNQG98;0740617228014;;;;;;;;;;;;
B0015OEZ8I;0606449057775;;;;;;;;;;;;
B0056I3IDW;5052883530650;5099206028845;5711045294266;0738878297009;;;;;;;;;
B005TJ90SU;5099206031746;;;;;;;;;;;;
B003MVJ4MO;8715946624723;8715946494524;;;;;;;;;;;
B003MVOFZU;8715946624587;8715946493176;8715946493138;;;;;;;;;;
B074JH36Y3;0606449120790;0606449130935;;;;;;;;;;;
B00N1Q7W8I;6935364070922;4056203028200;;;;;;;;;;;
B0134ETCY8;4053162932609;4056572724802;0843591069571;5054629839973;;;;;;;;;
B07JW46LZP;4719072598747;;;;;;;;;;;;
B07D4RDG3Q;0843591061568;;;;;;;;;;;;
B01L76LCM0;3760230671070;;;;;;;;;;;;
B072633KTS;4719072518882;;;;;;;;;;;;
B00DRPYQ9G;4716659472506;;;;;;;;;;;;
B0778NSSKV;4719072507893;;;;;;;;;;;;
B07D7RJLLR;5060301694228;;;;;;;;;;;;
B01B6JD7DA;4712900291506;0889349291504;;;;;;;;;;;
B077HD3QGH;0843591064927;;;;;;;;;;;;
B07FVWJ6YR;0740617275476;;;;;;;;;;;;
B07H3TJ2HQ;4718017076203;;;;;;;;;;;;
B07HP7ZZVP;0649528784803;;;;;;;;;;;;
B0091LG13O;6907502583144;0649528762245;;;;;;;;;;;
B005W2A5M4;0843591016650;4054318036998;5054629276020;;;;;;;;;;
B01GV93DMU;3700085674208;;;;;;;;;;;;
B077HCFYRG;0843591064941;;;;;;;;;;;;
B00OWAZUB8;4719512045275;4719512045947;;;;;;;;;;;
B07N86S8HF;4719072612658;;;;;;;;;;;;
B00CU8J2WW;4948570112616;;;;;;;;;;;;
B07GB82D15;4713883775359;;;;;;;;;;;;
B07BJJXXTS;0740617277784;;;;;;;;;;;;
B01IEZ9VP2;4718755065095;0840046034542;4997401159429;;;;;;;;;;
B06ZXY4V59;0843591029803;;;;;;;;;;;;
B0123ZAYIW;6907502585179;4053162927001;0843591069687;6907502584943;;;;;;;;;
B07CL9TCLN;0843591065191;;;;;;;;;;;;
B074W7V1VR;7350041085140;;;;;;;;;;;;
B07218G4JM;8886419371083;;;;;;;;;;;;
B073BG6B8T;0843591024839;;;;;;;;;;;;
B07BY3ZSL4;4719072562854;;;;;;;;;;;;
B07KH5GBKN;0843591018821;;;;;;;;;;;;
B077WZ1ZGL;4719072542603;;;;;;;;;;;;
B01550Y9GA;0843591068628;;;;;;;;;;;;
B0776T399D;4719072542634;;;;;;;;;;;;
B01H23RYYW;3700085672693;;;;;;;;;;;;
B00HZDLDK6;4960999991214;4960999991238;;;;;;;;;;;
B000RA1N4U;0882780869820;5051749584615;4948382488763;;;;;;;;;;
B00716Q6D6;0886111749027;4056104888118;0886111615339;0886111749072;;;;;;;;;
B000A42UNQ;0884420028932;0829160941318;0884962834312;0829160941325;0884962780756;0884962780749;;;;;;;
B007B5SMF2;0193808121180;0193808121203;0193808121227;0193808121210;0886112385606;0193808121197;;;;;;;
B00NFGAC8Q;4058154044261;4960999977942;2273724109535;;;;;;;;;;
B00K086SO4;4054446003749;4054416177807;4977766735087;;;;;;;;;;
B000KHVG56;4960999391762;;;;;;;;;;;;
B00PUMF5IK;4977766742344;;;;;;;;;;;;
B01MRZXM5J;4712900574227;;;;;;;;;;;;
B01L0TD0V0;4719331330293;;;;;;;;;;;;
B01EVGRFUQ;4712900390735;;;;;;;;;;;;
B017M5L8YC;4712900173147;;;;;;;;;;;;
B01LXNUKKW;7636490067624;;;;;;;;;;;;
B01N0V0AQA;4712900572551;4058154157732;;;;;;;;;;;
B01NH0NTW0;4719331848361;;;;;;;;;;;;
B07FNKGZPM;4719072587062;;;;;;;;;;;;
B00114TPWS;4260070121364;;;;;;;;;;;;
B008R52K1M;4719512038796;0884102018176;;;;;;;;;;;
B01LWJMM1S;0766907845815;;;;;;;;;;;;
B01HSRI3PQ;4719512051634;;;;;;;;;;;;
B009F98608;4716659624189;4719543388914;;;;;;;;;;;
B07H6MKSXZ;4719512075036;0884102047527;;;;;;;;;;;
B003STDR1E;5099206023901;4052305108338;;;;;;;;;;;
B07JCF4V95;0824142172056;4719072599010;;;;;;;;;;;
B019DBNPV2;0606449129151;;;;;;;;;;;;
B0785GRMPG;4719512065488;3701061541040;0884102038006;;;;;;;;;;
B00Q2Z143Y;0804067314380;7841449279380;7350041082590;4056572591688;0817301012591;0808112998334;0791836611705;0801947296361;7426900595546;5054629671337;;;
B00K7TPDYM;6935364032456;3578220689765;;;;;;;;;;;
B075ZNG6FC;4719331802356;;;;;;;;;;;;
B01MRZMS77;4718755068072;;;;;;;;;;;;
B071GCL48B;4712900717877;4058154220009;;;;;;;;;;;
B01KHWOASI;4719331331306;;;;;;;;;;;;
B07C3YMVBL;0740617274141;;;;;;;;;;;;
B073JYVKNX;0619659161514;0880928092857;0619659161507;;;;;;;;;;
B07JBL72N8;4718017142625;;;;;;;;;;;;
B07JVJN8BH;4719331303679;;;;;;;;;;;;
B014R8JUWO;0740617242508;5054629955659;;;;;;;;;;;
B07G95GMNZ;8806098110193;;;;;;;;;;;;
B07JHDZ1HV;4719072606244;;;;;;;;;;;;
B01AHR7REW;4948570114566;;;;;;;;;;;;
B0788BBHMH;4948570115389;;;;;;;;;;;;
B0085VVSO8;5054480702164;4719331546106;4719331540555;;;;;;;;;;
B07K787FNG;4719331804640;;;;;;;;;;;;
B07DLQ1JTJ;4948570116539;;;;;;;;;;;;
B01AZC4NHS;5032037080859;0735858307505;5032037080842;;;;;;;;;;
B01GEOLTCS;4549292051421;;;;;;;;;;;;
B009DL01CY;4960999904580;4056104673325;3663341708997;4056324517652;4056104598468;;;;;;;;
B0019TWT9G;0734646073899;0883585763672;8849627805030;0884962780503;0883585763641;;;;;;;;
B07P66WG5D;4719072626686;;;;;;;;;;;;
B006LMJ1X8;4719512035047;;;;;;;;;;;;
B0136RBSD6;0889561498200;;;;;;;;;;;;
B01M35V85F;4713392856471;;;;;;;;;;;;
B0177QDGSM;0843591059930;;;;;;;;;;;;
B00FZLFHEI;4895106268463;;;;;;;;;;;;
B0018Y6Z0G;4260070121463;;;;;;;;;;;;
B01AJTVBU4;4713392448829;;;;;;;;;;;;
B00IXKYKLE;4719072329150;;;;;;;;;;;;
B009KPK3WG;4716659317623;;;;;;;;;;;;
B00NONKRRQ;4719072361242;;;;;;;;;;;;
B0074ZWT80;4960999814520;;;;;;;;;;;;
B00LI9CPSW;3760230670233;;;;;;;;;;;;
B00HGB8SLY;4719331346201;;;;;;;;;;;;
B014PG7S9K;4719072411893;;;;;;;;;;;;
B00F36U7FY;4719072328436;;;;;;;;;;;;
B00L6YTUGO;3760230670066;;;;;;;;;;;;
B005519WO4;4711140877464;;;;;;;;;;;;
B00K80MS66;4716659749981;;;;;;;;;;;;
B015WBNI46;4719072421076;;;;;;;;;;;;
B0055TOSIQ;4719331819187;;;;;;;;;;;;
B006HHD8KY;4719331842192;;;;;;;;;;;;
B008SIIZ8A;5032037045667;;;;;;;;;;;;
B00K8KOR74;4719072343729;;;;;;;;;;;;
B0073LUYJ6;4895106262010;;;;;;;;;;;;
B006YQ9RB2;5032037019033;;;;;;;;;;;;
B00IH33G5I;8809213766619;;;;;;;;;;;;
B00K80MYSI;4716659750468;;;;;;;;;;;;
B0016OKDD8;0818313004130;4719331173296;;;;;;;;;;;
B002H3EY3W;9154400029008;5099206016538;5273097055139;0071030562721;;;;;;;;;
B00ZPOCGLW;4719072401627;;;;;;;;;;;;
B00MJ4SNVS;4719331805227;;;;;;;;;;;;
B0009X6S3G;6064490397716;5051964007913;0606449039771;;;;;;;;;;
B003VAE24Q;0606449074512;;;;;;;;;;;;
B000NDT61I;0606449077711;;;;;;;;;;;;
B009LT4F3E;4719072277864;;;;;;;;;;;;
B00842KHO0;4719331316235;;;;;;;;;;;;
B005M2KZ74;4719072237943;;;;;;;;;;;;
B008H7T7UC;4719072266912;;;;;;;;;;;;
B00HQJBWIM;4719072323554;;;;;;;;;;;;
B00H855YT2;4719072323394;;;;;;;;;;;;
B004QTHZ5E;4719072214074;;;;;;;;;;;;
B007KZQF4S;4719072256760;;;;;;;;;;;;
B005U459YS;4719072230524;;;;;;;;;;;;
B004S9C0ZC;4719072217433;;;;;;;;;;;;
B006OOPQKU;4719072228668;;;;;;;;;;;;
B017P6U7KE;3663792000435;;;;;;;;;;;;
B00JKF7DJW;4713147228805;;;;;;;;;;;;
B019SEY7FC;4713392400476;;;;;;;;;;;;
B0071LP5ME;4719331350222;4719331301088;0088020564603;;;;;;;;;;
B00N8SUDYE;4716659801030;;;;;;;;;;;;
B00GSIFL0C;4719072323066;;;;;;;;;;;;
B00DOTDM9U;4716659487401;;;;;;;;;;;;
B007BKIUB8;0886112355371;;;;;;;;;;;;
